id,problem_id,function_name,starter_code,language
148,39,solution,"#include <stdio.h>
#include <stdbool.h>
#include <stdlib.h>

// arr_len은 배열 arr의 길이입니다.
// 파라미터로 주어지는 문자열은 const로 주어집니다. 변경하려면 문자열을 복사해서 사용하세요.
char* solution(const char* arr[], size_t arr_len) {
    // return 값은 malloc 등 동적 할당을 사용해주세요. 할당 길이는 상황에 맞게 변경해주세요.
    char* answer = (char*)malloc(1);
    return answer;
}",c
149,39,solution,"#include <string>
#include <vector>

using namespace std;

string solution(vector<string> arr) {
    string answer = """";
    return answer;
}",cpp
150,39,solution,"def solution(arr):
    answer = ''
    return answer",python
151,39,solution,"class Solution {
    public String solution(String[] arr) {
        String answer = """";
        return answer;
    }
}",java
152,40,solution,"#include <stdio.h>
#include <stdbool.h>
#include <stdlib.h>

// 파라미터로 주어지는 문자열은 const로 주어집니다. 변경하려면 문자열을 복사해서 사용하세요.
char* solution(const char* my_string, int k) {
    // return 값은 malloc 등 동적 할당을 사용해주세요. 할당 길이는 상황에 맞게 변경해주세요.
    char* answer = (char*)malloc(1);
    return answer;
}",c
153,40,solution,"#include <string>
#include <vector>

using namespace std;

string solution(string my_string, int k) {
    string answer = """";
    return answer;
}",cpp
154,40,solution,"def solution(my_string, k):
    answer = ''
    return answer",python
155,40,solution,"class Solution {
    public String solution(String my_string, int k) {
        String answer = """";
        return answer;
    }
}",java
156,41,solution,"#include <stdio.h>
#include <stdbool.h>
#include <stdlib.h>

int solution(int a, int b) {
    int answer = 0;
    return answer;
}",c
157,41,solution,"#include <string>
#include <vector>

using namespace std;

int solution(int a, int b) {
    int answer = 0;
    return answer;
}",cpp
158,41,solution,"def solution(a, b):
    answer = 0
    return answer",python
159,41,solution,"class Solution {
    public int solution(int a, int b) {
        int answer = 0;
        return answer;
    }
}",java
160,42,solution,"#include <stdio.h>
#include <stdbool.h>
#include <stdlib.h>

int solution(int a, int b) {
    int answer = 0;
    return answer;
}",c
161,42,solution,"#include <string>
#include <vector>

using namespace std;

int solution(int a, int b) {
    int answer = 0;
    return answer;
}",cpp
162,42,solution,"def solution(a, b):
    answer = 0
    return answer",python
163,42,solution,"class Solution {
    public int solution(int a, int b) {
        int answer = 0;
        return answer;
    }
}",java
164,43,solution,"#include <stdio.h>
#include <stdbool.h>
#include <stdlib.h>

int solution(int num, int n) {
    int answer = 0;
    return answer;
}",c
165,43,solution,"#include <string>
#include <vector>

using namespace std;

int solution(int num, int n) {
    int answer = 0;
    return answer;
}",cpp
166,43,solution,"def solution(num, n):
    answer = 0
    return answer",python
167,43,solution,"class Solution {
    public int solution(int num, int n) {
        int answer = 0;
        return answer;
    }
}",java
168,44,solution,"#include <stdio.h>
#include <stdbool.h>
#include <stdlib.h>

int solution(int number, int n, int m) {
    int answer = 0;
    return answer;
}",c
169,44,solution,"#include <string>
#include <vector>

using namespace std;

int solution(int number, int n, int m) {
    int answer = 0;
    return answer;
}",cpp
170,44,solution,"def solution(number, n, m):
    answer = 0
    return answer",python
171,44,solution,"class Solution {
    public int solution(int number, int n, int m) {
        int answer = 0;
        return answer;
    }
}",java
172,45,solution,"#include <stdio.h>
#include <stdbool.h>
#include <stdlib.h>

int solution(int n) {
    int answer = 0;
    return answer;
}",c
173,45,solution,"#include <string>
#include <vector>

using namespace std;

int solution(int n) {
    int answer = 0;
    return answer;
}",cpp
174,45,solution,"def solution(n):
    answer = 0
    return answer",python
175,45,solution,"class Solution {
    public int solution(int n) {
        int answer = 0;
        return answer;
    }
}",java
176,46,solution,"#include <stdio.h>
#include <stdbool.h>
#include <stdlib.h>

// 파라미터로 주어지는 문자열은 const로 주어집니다. 변경하려면 문자열을 복사해서 사용하세요.
int solution(const char* ineq, const char* eq, int n, int m) {
    int answer = 0;
    return answer;
}",c
177,46,solution,"#include <string>
#include <vector>

using namespace std;

int solution(string ineq, string eq, int n, int m) {
    int answer = 0;
    return answer;
}",cpp
178,46,solution,"def solution(ineq, eq, n, m):
    answer = 0
    return answer",python
179,46,solution,"class Solution {
    public int solution(String ineq, String eq, int n, int m) {
        int answer = 0;
        return answer;
    }
}",java
180,47,solution,"#include <stdio.h>
#include <stdbool.h>
#include <stdlib.h>

int solution(int a, int b, bool flag) {
    int answer = 0;
    return answer;
}",c
181,47,solution,"#include <string>
#include <vector>

using namespace std;

int solution(int a, int b, bool flag) {
    int answer = 0;
    return answer;
}",cpp
182,47,solution,"def solution(a, b, flag):
    answer = 0
    return answer",python
183,47,solution,"class Solution {
    public int solution(int a, int b, boolean flag) {
        int answer = 0;
        return answer;
    }
}",java
184,48,solution,"#include <stdio.h>
#include <stdbool.h>
#include <stdlib.h>

// 파라미터로 주어지는 문자열은 const로 주어집니다. 변경하려면 문자열을 복사해서 사용하세요.
char* solution(const char* code) {
    // return 값은 malloc 등 동적 할당을 사용해주세요. 할당 길이는 상황에 맞게 변경해주세요.
    char* answer = (char*)malloc(1);
    return answer;
}",c
185,48,solution,"#include <string>
#include <vector>

using namespace std;

string solution(string code) {
    string answer = """";
    return answer;
}",cpp
186,48,solution,"def solution(code):
    answer = ''
    return answer",python
187,48,solution,"class Solution {
    public String solution(String code) {
        String answer = """";
        return answer;
    }
}",java
188,49,solution,"#include <stdio.h>
#include <stdbool.h>
#include <stdlib.h>

// included_len은 배열 included의 길이입니다.
int solution(int a, int d, bool included[], size_t included_len) {
    int answer = 0;
    return answer;
}",c
189,49,solution,"#include <string>
#include <vector>

using namespace std;

int solution(int a, int d, vector<bool> included) {
    int answer = 0;
    return answer;
}",cpp
190,49,solution,"def solution(a, d, included):
    answer = 0
    return answer",python
191,49,solution,"class Solution {
    public int solution(int a, int d, boolean[] included) {
        int answer = 0;
        return answer;
    }
}",java
192,50,solution,"#include <stdio.h>
#include <stdbool.h>
#include <stdlib.h>

int solution(int a, int b, int c) {
    int answer = 0;
    return answer;
}",c
193,50,solution,"#include <string>
#include <vector>

using namespace std;

int solution(int a, int b, int c) {
    int answer = 0;
    return answer;
}",cpp
194,50,solution,"def solution(a, b, c):
    answer = 0
    return answer",python
195,50,solution,"class Solution {
    public int solution(int a, int b, int c) {
        int answer = 0;
        return answer;
    }
}",java
196,51,solution,"#include <stdio.h>
#include <stdbool.h>
#include <stdlib.h>

// num_list_len은 배열 num_list의 길이입니다.
int solution(int num_list[], size_t num_list_len) {
    int answer = 0;
    return answer;
}",c
197,51,solution,"#include <string>
#include <vector>

using namespace std;

int solution(vector<int> num_list) {
    int answer = 0;
    return answer;
}",cpp
198,51,solution,"def solution(num_list):
    answer = 0
    return answer",python
199,51,solution,"class Solution {
    public int solution(int[] num_list) {
        int answer = 0;
        return answer;
    }
}",java
200,52,solution,"#include <stdio.h>
#include <stdbool.h>
#include <stdlib.h>

// num_list_len은 배열 num_list의 길이입니다.
int solution(int num_list[], size_t num_list_len) {
    int answer = 0;
    return answer;
}",c
201,52,solution,"#include <string>
#include <vector>

using namespace std;

int solution(vector<int> num_list) {
    int answer = 0;
    return answer;
}",cpp
202,52,solution,"def solution(num_list):
    answer = 0
    return answer",python
203,52,solution,"class Solution {
    public int solution(int[] num_list) {
        int answer = 0;
        return answer;
    }
}",java
204,53,solution,"#include <stdio.h>
#include <stdbool.h>
#include <stdlib.h>

// num_list_len은 배열 num_list의 길이입니다.
int* solution(int num_list[], size_t num_list_len) {
    // return 값은 malloc 등 동적 할당을 사용해주세요. 할당 길이는 상황에 맞게 변경해주세요.
    int* answer = (int*)malloc(1);
    return answer;
}",c
205,53,solution,"#include <string>
#include <vector>

using namespace std;

vector<int> solution(vector<int> num_list) {
    vector<int> answer;
    return answer;
}",cpp
206,53,solution,"def solution(num_list):
    answer = []
    return answer",python
207,53,solution,"class Solution {
    public int[] solution(int[] num_list) {
        int[] answer = {};
        return answer;
    }
}",java
208,54,solution,"#include <stdio.h>
#include <stdbool.h>
#include <stdlib.h>

// 파라미터로 주어지는 문자열은 const로 주어집니다. 변경하려면 문자열을 복사해서 사용하세요.
int solution(int n, const char* control) {
    int answer = 0;
    return answer;
}",c
209,54,solution,"#include <string>
#include <vector>

using namespace std;

int solution(int n, string control) {
    int answer = 0;
    return answer;
}",cpp
210,54,solution,"def solution(n, control):
    answer = 0
    return answer",python
211,54,solution,"class Solution {
    public int solution(int n, String control) {
        int answer = 0;
        return answer;
    }
}",java
212,55,solution,"#include <stdio.h>
#include <stdbool.h>
#include <stdlib.h>

// numLog_len은 배열 numLog의 길이입니다.
char* solution(int numLog[], size_t numLog_len) {
    // return 값은 malloc 등 동적 할당을 사용해주세요. 할당 길이는 상황에 맞게 변경해주세요.
    char* answer = (char*)malloc(1);
    return answer;
}",c
213,55,solution,"#include <string>
#include <vector>

using namespace std;

string solution(vector<int> numLog) {
    string answer = """";
    return answer;
}",cpp
214,55,solution,"def solution(numLog):
    answer = ''
    return answer",python
215,55,solution,"class Solution {
    public String solution(int[] numLog) {
        String answer = """";
        return answer;
    }
}",java
